"6101947500e266be7e020dd02dae3953","cell_maze_p02_01",134,196,2,2,"rows 134
cols 134
players 2
m ........................%%.............%%................%.....%%......%................%.................................%%.............%%................%.....%%......%................%.........
m ..............%.......................%%........................%%.....%................%.......................%.......................%%........................%%.....%................%.........
m ..............%%.....................%%..........................%%.....................%.......................%%.....................%%..........................%%.....................%.........
m .....%%%%......%%...................%%........%...................%.........%%..........%..............%%%%......%%...................%%........%...................%.........%%..........%.........
m ..%%%%..........%%................%%%.........%...................%.........%%%.....................%%%%..........%%................%%%.........%...................%.........%%%...................
m %%%..............%............................%...................%........%%.%%..................%%%..............%............................%...................%........%%.%%..................
m %................%............................%...................%.......%%...%%.................%................%............................%...................%.......%%...%%.................
m ...............................................%........%.........%%......%.....%%...............%...............................................%........%.........%%......%.....%%...............%
m ........................................%.......%.......%%..........%....%.......%%..............%........................................%.......%.......%%..........%....%.......%%..............%
m .........%................%..............................%%..........%%.%%........%%..........%%%..........%................%..............................%%..........%%.%%........%%..........%%%.
m .............%..........%%%%%%............................%%..........%%%..........%.........%%................%..........%%%%%%............................%%..........%%%..........%.........%%...
m .............%........%%%....%%...........................%%............%..........%........%%.................%........%%%....%%...........................%%............%..........%........%%....
m .............%%.......%...................................%.............%..........%%%%%...%%..................%%.......%...................................%.............%..........%%%%%...%%.....
m ..%%%%........%......%%...................................%.............%..........%....%%%%........%%%%........%......%%...................................%.............%..........%....%%%%......
m ..............%......%...................................%.........................%............................%......%...................................%.........................%..............
m ..............%%....%%...........%%...%..................%..................%......%............................%%....%%...........%%...%..................%..................%......%..............
m ..............%%.....%%...........%%%%...................%..........%.......%......%............................%%.....%%...........%%%%...................%..........%.......%......%..............
m ..............%.......%.......................%%....................%.......%......%............................%.......%.......................%%....................%.......%......%..............
m ..........%%%%.........%.......................%%%.................%%.......%.......%.......................%%%%.........%.......................%%%.................%%.......%.......%.............
m .......................%%.........................................%%%........%......%....................................%%.........................................%%%........%......%.............
m ........................%%......................................%%%.%%.......%......%.....................................%%......................................%%%.%%.......%......%.............
m %........................%.................................%%.%%%....%.......%......%......%%%%%%%%........................%.................................%%.%%%....%.......%......%......%%%%%%%
m %......................%%%%..................................%%.......%......%......%.............%......................%%%%..................................%%.......%......%......%.............
m %.....%%.............%%%..%...........................................%%.....%......%%%...........%.....%%.............%%%..%...........................................%%.....%......%%%...........
m %.................%%%......%.........%.................................%%.%%%%........%%..........%.................%%%......%.........%.................................%%.%%%%........%%..........
m %................%%........%%%.......................%..................%%..%%.........%..........%................%%........%%%.......................%..................%%..%%.........%..........
m %................%...........%%%%..........%.........%%.....................%%.........%..........%................%...........%%%%..........%.........%%.....................%%.........%..........
m .............%%%%...............%.........%%........%%.......................%...................%.............%%%%...............%.........%%........%%.......................%...................%
m .........%%%%....%..............%..................%.........................%...................%.........%%%%....%..............%..................%.........................%...................%
m ........%........%..............%................%%.............%............%%..................%........%........%..............%................%%.............%............%%..................%
m ........%.........%..............%..............................%%%%..........%..................%........%.........%..............%..............................%%%%..........%..................%
m ..................%.....%........%.........................%.......%..........%..................%..................%.....%........%.........................%.......%..........%..................%
m ..................%%....%%.......%......%...........................%.........%%................%...................%%....%%.......%......%...........................%.........%%................%.
m ..................%......%%......%......%%..........................%.........%%................%...................%......%%......%......%%..........................%.........%%................%.
m .................%%.......%%....%........%...........................%.........%%%%%%...........%..................%%.......%%....%........%...........................%.........%%%%%%...........%.
m .................%........%.....%%.......%%%%..........%%%%...................%.................%..................%........%.....%%.......%%%%..........%%%%...................%.................%.
m ................%%........%......%...........%%%%%%%%%%.....................%%.................%%.................%%........%......%...........%%%%%%%%%%.....................%%.................%%.
m .........%%..............%%......%...............%%.........................%%.............%%%%%%..........%%..............%%......%...............%%.........................%%.............%%%%%%.
m ...........%.............%.......%...............%%...............%.........%%..........%%%%....%%...........%.............%.......%...............%%...............%.........%%..........%%%%....%%
m %........................%.......%%%.............%%........%%...............%%..........%........%%........................%.......%%%.............%%........%%...............%%..........%........%
m %.....................%%%%..........%%%..........%%.........................%%.........%%.........%.....................%%%%..........%%%..........%%.........................%%.........%%.........
m ......................%...............%%.........%%........................%%..........%................................%...............%%.........%%........................%%..........%..........
m .................................................%%.......................%%...........%...........................................................%%.......................%%...........%..........
m .............................%..................%........%%%.......%%....%%...........%%.......................................%..................%........%%%.......%%....%%...........%%..........
m ............%%................%................%.......%%%.%%.....%%%%%%%%............%.......................%%................%................%.......%%%.%%.....%%%%%%%%............%...........
m %..........%%%%%%%%%%.........%........................%.....%...%%....%%............%%...........%..........%%%%%%%%%%.........%........................%.....%...%%....%%............%%...........
m %..........%........%..................................%......%%%%......%..........%%.............%..........%........%..................................%......%%%%......%..........%%.............
m ........%%%..........%.................................%.......%%........%................................%%%..........%.................................%.......%%........%........................
m ......%%%............%..............%..................%.................%..............................%%%............%..............%..................%.................%........................
m ......%%..............%...%.........%........%%........%......................................%.........%%..............%...%.........%........%%........%......................................%...
m ......%...................%%................%..........%.........................%............%.........%...................%%................%..........%.........................%............%...
m ......%....................%...............%.........%%%......%%%................%.....1......%.........%....................%...............%.........%%%......%%%................%.....0......%...
m ......%....................%%..............%.......%%%......%%%..%%..............%...........%..........%....................%%..............%.......%%%......%%%..%%..............%...........%....
m ......%.......%%%%%%%.......%..............%.......%.......%%......%%............%%..........%..........%.......%%%%%%%.......%..............%.......%.......%%......%%............%%..........%....
m ......%.............%.......%%.............%.......%................%%............%%.........%%.........%.............%.......%%.............%.......%................%%............%%.........%%...
m ......%.............%........%%............%.......%.................%.............%%.........%.........%.............%........%%............%.......%.................%.............%%.........%...
m .....%%..............%.......%%.%%.........%.......%.................%........................%........%%..............%.......%%.%%.........%.......%.................%........................%...
m ......%.....%%.......%........%%...........%.......%..................%.................................%.....%%.......%........%%...........%.......%..................%...........................
m .....................%%.......%%...........%........%................%%...%............................................%%.......%%...........%........%................%%...%.......................
m .....................%........%%...........%.........%...............%....%%...........................................%........%%...........%.........%...............%....%%......................
m ....................%%........%%..........%%..........%.............%.................................................%%........%%..........%%..........%.............%.............................
m ....................%.........%%..........%%...........%%%%........%................%.................................%.........%%..........%%...........%%%%........%................%.............
m ...................%%...........%.........%%...........%........%%%%.........................%.......................%%...........%.........%%...........%........%%%%.........................%....
m .....%............%%.............%.........%%.........%........%%.%%........................%%.........%............%%.............%.........%%.........%........%%.%%........................%%....
m ................%%................%.........%%.......%%............%%.............................................%%................%.........%%.......%%............%%.............................
m %%.................................%.........%%......%..............%..........%..................%%.................................%.........%%......%..............%..........%..................
m ....................................%........%.......%...............%.........%......................................................%........%.......%...............%.........%..................
m ............%...........%...........%........%.......%...............%.........%%.............................%...........%...........%........%.......%...............%.........%%.................
m ............%...........%%..........%........%.......%%...............%.......%.%%........%...................%...........%%..........%........%.......%%...............%.......%.%%........%.......
m ...........%%...........%.........%%%........%........%...........................%%.........................%%...........%.........%%%........%........%...........................%%..............
m ...........%...........%%.......%%%..........%........%....%%%.....................%%........................%...........%%.......%%%..........%........%....%%%.....................%%.............
m ......................%%......%%%..........%%%%.......%%%%%..%%.....................%...................................%%......%%%..........%%%%.......%%%%%..%%.....................%.............
m ......................%.......%.........%%%...%%..............%%....................%...................................%.......%.........%%%...%%..............%%....................%.............
m .%%%%%%%.............%........%.........%......%%..............%%...................%........%%....%%%%%%%.............%........%.........%......%%..............%%...................%........%%...
m ..%%%%%%............%%........%.................%%%.............%%%%.................%..............%%%%%%............%%........%.................%%%.............%%%%.................%............
m .......%%..........%%.........%..................%%%%...........%%%%%.......%........%...................%%..........%%.........%..................%%%%...........%%%%%.......%........%............
m ........%.........%%..........%.....................%%.........%.....%...%%%%........%....................%.........%%..........%.....................%%.........%.....%...%%%%........%............
m ........%........%............%...............................%.......%%%%...........%....................%........%............%...............................%.......%%%%...........%............
m .........%.......%............%%%%%..........................%........%%.............%%%%%%%...............%.......%............%%%%%..........................%........%%.............%%%%%%%......
m .........%%%....%............%%....%%%%%..............................%%.........%%%%%.....%%..............%%%....%............%%....%%%%%..............................%%.........%%%%%.....%%.....
m ............%%%%%...........%%..........%.............................%%....................%%................%%%%%...........%%..........%.............................%%....................%%....
m %%..............%..........%%...........%%%...........................%......................%%..%%%..............%..........%%...........%%%...........................%......................%%..%
m .%%.............%.........%................%%........................%........................%%%..%%.............%.........%................%%........................%........................%%%.
m ...%%...........%........%..................%................%......%................................%%...........%........%..................%................%......%.............................
m ....%%%%........%.......%....................%..............%%.....%..................................%%%%........%.......%....................%..............%%.....%..............................
m .......%%..............%.....................%%............%%...............%............................%%..............%.....................%%............%%...............%.....................
m .........%............%%......................%%%%%%%%%...%%................%..............................%............%%......................%%%%%%%%%...%%................%.....................
m ..........%%...........%........%%%%%..................%%%%%................%.........%.....................%%...........%........%%%%%..................%%%%%................%.........%...........
m ...........%%%.........%.......%%%%%%%......................%...............%........%......%................%%%.........%.......%%%%%%%......................%...............%........%......%.....
m .............%.........%.......%.....%.......................%..............%.......%........%.................%.........%.......%.....%.......................%..............%.......%........%....
m ..%.........%%%........%%.....%......%%.......................%.....%%.....%%......%................%.........%%%........%%.....%......%%.......................%.....%%.....%%......%..............
m ...%.......%%.%%......%%.....%%.......%...%%%%.................%......%%..%%.........................%.......%%.%%......%%.....%%.......%...%%%%.................%......%%..%%......................
m ...%......%%...%%....%......%%........%%%%....%.......%................%%%%..........................%......%%...%%....%......%%........%%%%....%.......%................%%%%.......................
m ....%....%%.....%%.%%.......%.........%.......%.......%...............................................%....%%.....%%.%%.......%.........%.......%.......%...........................................
m ........%%.......%%%.........%........%........%............................................%.............%%.......%%%.........%........%........%............................................%.....
m ........%%...................%.......%%........%%...................................%%....%%%.............%%...................%.......%%........%%...................................%%....%%%.....
m .........%.....................................%%....................................%%%%%%................%.....................................%%....................................%%%%%%.......
m .........%.......................%.............%........................................%..................%.......................%.............%........................................%.........
m .........%........%%%%%.........................%..........%%%%.........................%..................%........%%%%%.........................%..........%%%%.........................%.........
m %........%%......%%....%%%%..............%......%.........%%...%%..............%........%.........%........%%......%%....%%%%..............%......%.........%%...%%..............%........%.........
m %.........%......%.......................%.......%.......%%......%%............%.........%........%.........%......%.......................%.......%.......%%......%%............%.........%........
m %.........%.............................%%.......%......%%.........%%..........%.........%........%.........%.............................%%.......%......%%.........%%..........%.........%........
m %........%..............................%...............%...........%..........%.........%........%........%..............................%...............%...........%..........%.........%........
m ........%...............................%...............%....................%%%.........%.......%........%...............................%...............%....................%%%.........%.......%
m ........%.........................%.....%%..............%...................%%...........%......%.........%.........................%.....%%..............%...................%%...........%......%.
m ........%.........%%......%%.............%%....%.........%..................%............%................%.........%%......%%.............%%....%.........%..................%............%........
m ........%.........%.......%...............%%...%%........%..................%..........%%.................%.........%.......%...............%%...%%........%..................%..........%%.........
m ........%%.......%%.......%................%....%%.......%........%.........%..........%..................%%.......%%.......%................%....%%.......%........%.........%..........%..........
m ........%%%......%........%......................%%......%........%.........%..........%..................%%%......%........%......................%%......%........%.........%..........%..........
m .......%...%...%%%........%.......................%%..............%........%...........%.................%...%...%%%........%.......................%%..............%........%...........%..........
m ......%.....%%%%...................%...............................%.......%...........%................%.....%%%%...................%...............................%.......%...........%..........
m .....%.............................%...............................%.......%............%..............%.............................%...............................%.......%............%.........
m %...%...................................%%.........................%.......%............%........%%...%...................................%%.........................%.......%............%........%
m %%%%...........................%...................................%........%............%....%%%%%%%%...........................%...................................%........%............%....%%%%
m ..%%.................%.........%..................................%%........%%%%.........%%%%%%.....%%.................%.........%..................................%%........%%%%.........%%%%%%...
m .....................%........%.................%.........%%.......%.......%%.............%%...........................%........%.................%.........%%.......%.......%%.............%%......
m .....................%..........................%..........%.......%.......%.............%%............................%..........................%..........%.......%.......%.............%%.......
m .....................%...........................%.................%%......%.............%.............................%...........................%.................%%......%.............%........
m .........%%%%%%%%%%%%%...........................%%%................%.....%..............%.................%%%%%%%%%%%%%...........................%%%................%.....%..............%........
m .........%%...........%.........................%...................%.....%..............%.................%%...........%.........................%...................%.....%..............%........
m ........%..............%%......................%....................%%...%%..............%................%..............%%......................%....................%%...%%..............%........
m .......%............................%%%%......%....................%%....%..........%....%%..............%............................%%%%......%....................%%....%..........%....%%.......
m %.....%.............................%...%%%..%...................%%......%%........%%......%.....%%.....%.............................%...%%%..%...................%%......%%........%%......%.....%
m .%%..%.............................%.......%%..............%%%..%%........%.................%......%%..%.............................%.......%%..............%%%..%%........%.................%.....
m ...%%......................%................%..........%%%%%..%%%.........%..........................%%......................%................%..........%%%%%..%%%.........%.......................
m ....%.......................................%.........%%.......%..........%...........................%.......................................%.........%%.......%..........%.......................
m ....%.......................................%%........%........%.........%%...........................%.......................................%%........%........%.........%%.......................
m ....%%.......%...%%.........................%%.......%%.........%.......%%............................%%.......%...%%.........................%%.......%%.........%.......%%........................
m .....%........%%%%.................%.......%%........%.........%%......%%..............................%........%%%%.................%.......%%........%.........%%......%%.........................
m ...%%%............................%%......%%........%%.........%......%%.............................%%%............................%%......%%........%%.........%......%%..........................
m .%%%.............................%.......%%........%%.........%%......%............................%%%.............................%.......%%........%%.........%%......%...........................
m %..............................%%.......%%..........%.........%.......%..........%%%.......%%%..%%%..............................%%.......%%..........%.........%.......%..........%%%.......%%%..%%
m ..........................%%.%%%........%....................%%........%........%%..%%%...%...%%%...........................%%.%%%........%....................%%........%........%%..%%%...%...%%%.
m .........................%%%%%..........%....................%%%.......%...............%%%.................................%%%%%..........%....................%%%.......%...............%%%........"
"67747dab13de1982eecb91aa176e6b4a","cell_maze_p02_02",148,180,2,2,"rows 148
cols 148
players 2
m .........%%...............%%.................%........%%.........%...%%%%%..................%%........................%%..........%%%%...........%%.............................%...
m ........%%.......%%.......%%................%%........%%.........%%%%%%...%.................%..............%..........%...........%..............%...................%..........%...
m .......%%..................%................%..........%.........%.........%..............%%............%%%%%.........%..........%%.............%....................%..........%...
m .......%%.............................%...............%%........%...........%%..........%%...........%%%%....%.......%%.........%%........%....%%....................%%.........%...
m ........%............................%................%.........%...........%%................................%......%..........%....................................%%.........%...
m ........%.......%%..................%%................%.........%%...........%..................................................%..........................%.........%%.........%...
m ........%........%................%%%................%%..........%.........................................................................................%........%...............
m .......%%.........%.....%%....................%%......%....................................................................................................%.......%........%.......
m .......%%.........%%..........................%.......%%............................%%............%%%...................................%%................%%.....%%........%........
m ..%.....%%.........%.........................%%........%..............%..........%%%%...........%%%.%%...%%%%.........%..........%........................%.......%.................
m ..%......%%..................................%........%%%%............%..........%...................%%%%%%...........%..........%.................%................................
m ..........%................%%%.............%%%........%%.%%%..........%..........%...................................%.........%%%................%%................................
m ...........%................%%%%..........%%.........%.....%%.........%.........%%.............................................%...........%%.....%.................................
m ...........%%.....%............%%........%..........%.......%.........%.........%..............................%...........................%%....%%.................................
m ............%%..%%..............%%.......%........%%........%%.......%........%%%...........%%.................%..........................%......%%.................%.....%.........
m %%...........%%%%.......%........%......%.........%%.........%......%.......%%%............%%.................%..........................%........%................%%.....%%....%%%%
m .............%%%.................%................%%.........%%%%%%%........%..............%..................%........................%%.........................%%.......%%%%%%%..
m ............%....................%.................%.........%%%%%%.........%.............%............%...............%...............%%..................%%%%%.%%.................
m ...........%....................%..................%....................1..%%.............%............%.....................%.........%.................%%%...%%%..................
m ..........%.....................%.........%........%.......................%%......%%.................%......................%.........%................%%..........................
m ....%%%%%%...............%%.....%.........%%%....%%........................%.......%.................%%..........%%%.........%%.......%.............................................
m .........................%......%%.......%...%%%%%........%................%.......%.................%............%%%................%..............................................
m ........................%%.......%%.....%......%..........%................%......%%................%%..............................%.........%%....................................
m ....................%..%%..............%..................%.......................%................%%...............................%..........%...........................%%%......
m ...................%%%%%...............................................%.........%%................%................................%.................%%%....................%%.....
m .................%%%...%..............................................%...........%...............%.........%.......................%...............%%%..........%%............%%...
m ...............%%%......%%............................................%...........%..............%%.........%.......................%...............%..........%%.....%.........%%%.
m .............%%%.........%%%......................................................%%.......%%%...%%..........%.........%%.....................................%%..................%.
m ............%%%.............%%%..................................%..................%%............%%.........%..........%%...................................%%....................%
m %...........%.................%%........%......%%....................................%.............%%........%...........%...................................%.....................%
m %%..............................%............%%%.....................................%..............%........%..........%%....%%.........%%..................%.........%............
m .%%.............................%%...........%%......%%..............................%..............%%.......%..........%%.....%.........%%..................%.........%............
m ..%%....%.......................%%%%.........%%.......%...................%%.........%...............%%......%..........%...............%%..........................................
m .............................................%........%%..................%%.........%...............%%......%%.........%..............%%...........................................
m ...................%%%%......................%.........%.......%..........%..........%...............%........%........%..............%%...........%%%%%....................%.......
m ...................%.........................%................%%..........%.........................%%........%%.......%.............%%..........%%%...%.........%%%................
m ..................%%.........................%................................................%.....%..........%......%%............%%...........%...............%%%................
m ..................%........%................%%...............................................%%.......................%%..........%%%%..............................................
m .........%........%........%%.........%.....%%.......................%%........%............%%.......................%%%%...........%........................................%......
m .................%%........%%.........%%%%%%%%......%..........................%...........%%...........................%%%.........%%......................................%%.....%
m .................%...................%....%%%%.....%%...........................%.........%%..............................%%.........%.....................................%%......%
m ................%%..................%........%.......%..........................%........%%...............%...................................%%............%..........%%%%%........
m .................%.................%..................%.....%..................%%.......%%.............%%%%..................................%%............%%%...........%%.........
m .................%......%.........%....................%....%%.................%........%....................................................%%............%........................
m ..%%%%...........%%...............%....................%.....%%...............%...................................%%.........................%............%.......%.................
m .....%%..........%................%....................%......%%......%.......%.................................%%%..........................%.........%%%%.........................
m ......%..........%...........................%........%%.......%%....%........%%...................%%%.........%%............................%.........%............................
m .......%........%%....................................%..............%.........%............................................%%....%..........%......................................
m ................%%....................................%..............%.........%..........................................%%%.....%%.........%......................................
m .................%...........%.........%%............%%..............%.........%%.......%%..............................%%%........%.........%.....................%........%%%%%...
m .................%%.........%%.......................%%..............%%.........%%%%%%.%%...............................%%..................%%....................%%.......%%..%%...
m ..................%%%........%...................%%%%%%...............%%............%%%%........%........................%%.................%%...................%%........%........
m ....................%%........%..................%%....%%..............%%.............%.........%............%%%..........%..................%%%%%%%..........%%%%..................
m .....%%..............%........%..................%.......%%%.............%%...........%.........%..........%%..%%.........%....................%%%...........%%%%...................
m %%%%%%%........................%......%.........%.........................%%..........%..........%........%%.....%%........%................................%......................%
m %..............................%.......%........%................%.........%%.........%..........%%.......%.......%........%...............................%........................
m ........................................%........................%..........%.....................%%%....%%.......%........%%.............................%.........................
m ..........%%%%...........................%.......................%%.........%%......................%%%%%%.........%.....................................%%..............%%.........
m .........%%%%%%..........................%........................%..........%%%.....................%.............%.............%%...%%.................%%...............%%........
m .........%....%%%.....%..................%...............%........%............%%..................................%%%...........%%.....................%%..........%......%%.......
m .........%......%%%.%%%......%%..........%.............%%%.......%%....%........%.........%%.........................%%..........%.....................%%..........%%.......%%......
m ........%.........%%%.........%......................%%%........%%.....%..................%%.....................................%..............%%....%%........%%%%.........%%.....
m ........%..........%..........%....................%%%.........%%.........................%%.....................................%.............%%....%%.......%%%.............%%%%%.
m .......%%..........%................%..............%%.........%%..........................%%.................%%.................%%............%%..............................%%....
m .....%%%...........%................%..............%..........%%.........................%%........%.........%.........%%......%%............%%...............................%.....
m ....%%.............%................%.........................%%.................%.......%..........%........%................%%.............%......................................
m ....%%.............%................%%........%...............%%.................%%.................%%.......%................%............%%%.......................%%.............
m ....%................................%........%...............%%........%%........%%.................%......%%................%...........%%...........................%%...........
m ...%%................................%.......%.................%%.................%%.......................%%................%%.........%%..........................................
m ...%.........%%......................%%%%%%%%%..........%%......%.................%%...............................%%........%%........%%..............%%...%%......................
m ...%........%%%............%........%%.......%..........%.......%.................%%................................%........%........................%%......%%....................
m ..%%........%%.............%.......%%........%..........%.......%.................%%..............%..................%...............................%%........%....................
m ..%........%%..............%..................%........%........%%............................%%%%%..................%%.............................%%.........%.........%..........
m ..........%%..............%%.................%%........%.........%...........................%%.......................%..............%%...........%%%...........%...............%%..
m .........%%...............%%.................%........%%.........%...%%%%%..................%%........................%%..........%%%%...........%%.............................%...
m ........%%.......%%.......%%................%%........%%.........%%%%%%...%.................%..............%..........%...........%..............%...................%..........%...
m .......%%..................%................%..........%.........%.........%..............%%............%%%%%.........%..........%%.............%....................%..........%...
m .......%%.............................%...............%%........%...........%%..........%%...........%%%%....%.......%%.........%%........%....%%....................%%.........%...
m ........%............................%................%.........%...........%%................................%......%..........%....................................%%.........%...
m ........%.......%%..................%%................%.........%%...........%..................................................%..........................%.........%%.........%...
m ........%........%................%%%................%%..........%.........................................................................................%........%...............
m .......%%.........%.....%%....................%%......%....................................................................................................%.......%........%.......
m .......%%.........%%..........................%.......%%............................%%............%%%...................................%%................%%.....%%........%........
m ..%.....%%.........%.........................%%........%..............%..........%%%%...........%%%.%%...%%%%.........%..........%........................%.......%.................
m ..%......%%..................................%........%%%%............%..........%...................%%%%%%...........%..........%.................%................................
m ..........%................%%%.............%%%........%%.%%%..........%..........%...................................%.........%%%................%%................................
m ...........%................%%%%..........%%.........%.....%%.........%.........%%.............................................%...........%%.....%.................................
m ...........%%.....%............%%........%..........%.......%.........%.........%..............................%...........................%%....%%.................................
m ............%%..%%..............%%.......%........%%........%%.......%........%%%...........%%.................%..........................%......%%.................%.....%.........
m %%...........%%%%.......%........%......%.........%%.........%......%.......%%%............%%.................%..........................%........%................%%.....%%....%%%%
m .............%%%.................%................%%.........%%%%%%%........%..............%..................%........................%%.........................%%.......%%%%%%%..
m ............%....................%.................%.........%%%%%%.........%.............%............%...............%...............%%..................%%%%%.%%.................
m ...........%....................%..................%....................0..%%.............%............%.....................%.........%.................%%%...%%%..................
m ..........%.....................%.........%........%.......................%%......%%.................%......................%.........%................%%..........................
m ....%%%%%%...............%%.....%.........%%%....%%........................%.......%.................%%..........%%%.........%%.......%.............................................
m .........................%......%%.......%...%%%%%........%................%.......%.................%............%%%................%..............................................
m ........................%%.......%%.....%......%..........%................%......%%................%%..............................%.........%%....................................
m ....................%..%%..............%..................%.......................%................%%...............................%..........%...........................%%%......
m ...................%%%%%...............................................%.........%%................%................................%.................%%%....................%%.....
m .................%%%...%..............................................%...........%...............%.........%.......................%...............%%%..........%%............%%...
m ...............%%%......%%............................................%...........%..............%%.........%.......................%...............%..........%%.....%.........%%%.
m .............%%%.........%%%......................................................%%.......%%%...%%..........%.........%%.....................................%%..................%.
m ............%%%.............%%%..................................%..................%%............%%.........%..........%%...................................%%....................%
m %...........%.................%%........%......%%....................................%.............%%........%...........%...................................%.....................%
m %%..............................%............%%%.....................................%..............%........%..........%%....%%.........%%..................%.........%............
m .%%.............................%%...........%%......%%..............................%..............%%.......%..........%%.....%.........%%..................%.........%............
m ..%%....%.......................%%%%.........%%.......%...................%%.........%...............%%......%..........%...............%%..........................................
m .............................................%........%%..................%%.........%...............%%......%%.........%..............%%...........................................
m ...................%%%%......................%.........%.......%..........%..........%...............%........%........%..............%%...........%%%%%....................%.......
m ...................%.........................%................%%..........%.........................%%........%%.......%.............%%..........%%%...%.........%%%................
m ..................%%.........................%................................................%.....%..........%......%%............%%...........%...............%%%................
m ..................%........%................%%...............................................%%.......................%%..........%%%%..............................................
m .........%........%........%%.........%.....%%.......................%%........%............%%.......................%%%%...........%........................................%......
m .................%%........%%.........%%%%%%%%......%..........................%...........%%...........................%%%.........%%......................................%%.....%
m .................%...................%....%%%%.....%%...........................%.........%%..............................%%.........%.....................................%%......%
m ................%%..................%........%.......%..........................%........%%...............%...................................%%............%..........%%%%%........
m .................%.................%..................%.....%..................%%.......%%.............%%%%..................................%%............%%%...........%%.........
m .................%......%.........%....................%....%%.................%........%....................................................%%............%........................
m ..%%%%...........%%...............%....................%.....%%...............%...................................%%.........................%............%.......%.................
m .....%%..........%................%....................%......%%......%.......%.................................%%%..........................%.........%%%%.........................
m ......%..........%...........................%........%%.......%%....%........%%...................%%%.........%%............................%.........%............................
m .......%........%%....................................%..............%.........%............................................%%....%..........%......................................
m ................%%....................................%..............%.........%..........................................%%%.....%%.........%......................................
m .................%...........%.........%%............%%..............%.........%%.......%%..............................%%%........%.........%.....................%........%%%%%...
m .................%%.........%%.......................%%..............%%.........%%%%%%.%%...............................%%..................%%....................%%.......%%..%%...
m ..................%%%........%...................%%%%%%...............%%............%%%%........%........................%%.................%%...................%%........%........
m ....................%%........%..................%%....%%..............%%.............%.........%............%%%..........%..................%%%%%%%..........%%%%..................
m .....%%..............%........%..................%.......%%%.............%%...........%.........%..........%%..%%.........%....................%%%...........%%%%...................
m %%%%%%%........................%......%.........%.........................%%..........%..........%........%%.....%%........%................................%......................%
m %..............................%.......%........%................%.........%%.........%..........%%.......%.......%........%...............................%........................
m ........................................%........................%..........%.....................%%%....%%.......%........%%.............................%.........................
m ..........%%%%...........................%.......................%%.........%%......................%%%%%%.........%.....................................%%..............%%.........
m .........%%%%%%..........................%........................%..........%%%.....................%.............%.............%%...%%.................%%...............%%........
m .........%....%%%.....%..................%...............%........%............%%..................................%%%...........%%.....................%%..........%......%%.......
m .........%......%%%.%%%......%%..........%.............%%%.......%%....%........%.........%%.........................%%..........%.....................%%..........%%.......%%......
m ........%.........%%%.........%......................%%%........%%.....%..................%%.....................................%..............%%....%%........%%%%.........%%.....
m ........%..........%..........%....................%%%.........%%.........................%%.....................................%.............%%....%%.......%%%.............%%%%%.
m .......%%..........%................%..............%%.........%%..........................%%.................%%.................%%............%%..............................%%....
m .....%%%...........%................%..............%..........%%.........................%%........%.........%.........%%......%%............%%...............................%.....
m ....%%.............%................%.........................%%.................%.......%..........%........%................%%.............%......................................
m ....%%.............%................%%........%...............%%.................%%.................%%.......%................%............%%%.......................%%.............
m ....%................................%........%...............%%........%%........%%.................%......%%................%...........%%...........................%%...........
m ...%%................................%.......%.................%%.................%%.......................%%................%%.........%%..........................................
m ...%.........%%......................%%%%%%%%%..........%%......%.................%%...............................%%........%%........%%..............%%...%%......................
m ...%........%%%............%........%%.......%..........%.......%.................%%................................%........%........................%%......%%....................
m ..%%........%%.............%.......%%........%..........%.......%.................%%..............%..................%...............................%%........%....................
m ..%........%%..............%..................%........%........%%............................%%%%%..................%%.............................%%.........%.........%..........
m ..........%%..............%%.................%%........%.........%...........................%%.......................%..............%%...........%%%...........%...............%%.."
